score_id,industry_l1_id,industry_l2_id,industry_l3_id
MBS-7760101-thpt-G045-2025-434030.890625,776,01,01
MBS-7760101-thpt-G049-2025-434030.93310546875,776,01,01
MBS-7760101-thpt-G094-2025-434030.97314453125,776,01,01
MBS-7810101-thpt-G001-2025-434165.09716796875,781,01,01
MBS-7810101-thpt-G010-2025-434165.1162109375,781,01,01
MBS-7810101-thpt-G028-2025-434165.1218261719,781,01,01
MBS-7810101-thpt-G034-2025-434165.12646484375,781,01,01
MBS-7810101-thpt-G040-2025-434165.1301269531,781,01,01
MBS-7810101-thpt-G045-2025-434165.1337890625,781,01,01
MBS-7810101-thpt-G007-2025-434165.1374511719,781,01,01
MBS-7810101-thpt-G054-2025-434165.14404296875,781,01,01
MBS-7810101-thpt-G095-2025-434165.14794921875,781,01,01
MBS-7810101-thpt-G170-2025-434298.0895996094,781,01,01
MBS-7220201-dgsg-G010-2025-434529.98974609375,722,02,01
MBS-7220201-dgsg-G034-2025-434530.00634765625,722,02,01
MBS-7220201-dgsg-G019-2025-434530.01171875,722,02,01
MBS-7220201C-dgsg-G010-2025-434659.36328125,722,02,01
MBS-7220201C-dgsg-G034-2025-434659.3791503906,722,02,01
MBS-7220201C-dgsg-G019-2025-434659.3835449219,722,02,01
MBS-7220201FL-dgsg-G010-2025-434802.9697265625,722,02,01
MBS-7220201FL-dgsg-G034-2025-434802.9846191406,722,02,01
MBS-7220201FL-dgsg-G019-2025-434802.9895019531,722,02,01
MBS-7220204-dgsg-G010-2025-434937.3444824219,722,02,04
MBS-7220204-dgsg-G019-2025-434937.359375,722,02,04
MBS-7220204-dgsg-G034-2025-434937.3674316406,722,02,04
MBS-7220204-dgsg-A000-2025-434937.41650390625,722,02,04
MBS-7220204C-dgsg-G010-2025-435085.26416015625,722,02,04
MBS-7220204C-dgsg-G019-2025-435085.2819824219,722,02,04
MBS-7220204C-dgsg-G034-2025-435085.2907714844,722,02,04
MBS-7220204C-dgsg-A000-2025-435085.3583984375,722,02,04
MBS-7220209-dgsg-G010-2025-435219.0283203125,722,02,09
MBS-7220209-dgsg-G019-2025-435219.0471191406,722,02,09
MBS-7220209-dgsg-G034-2025-435219.0568847656,722,02,09
MBS-7220209-dgsg-A000-2025-435219.1328125,722,02,09
MBS-7220209C-dgsg-G010-2025-435363.3522949219,722,02,09
MBS-7220209C-dgsg-G019-2025-435363.3708496094,722,02,09
MBS-7220209C-dgsg-G034-2025-435363.3801269531,722,02,09
MBS-7220209C-dgsg-A000-2025-435363.4504394531,722,02,09
MBS-7220210-dgsg-G010-2025-435496.0305175781,722,02,10
MBS-7220210-dgsg-G019-2025-435496.0458984375,722,02,10
MBS-7220210-dgsg-G034-2025-435496.05517578125,722,02,10
MBS-7220210-dgsg-A000-2025-435496.1181640625,722,02,10
MBS-7310101-dgsg-G001-2025-435632.3073730469,731,01,01
MBS-7310101-dgsg-G010-2025-435632.3249511719,731,01,01
MBS-7310101-dgsg-G034-2025-435632.330078125,731,01,01
MBS-7310101-dgsg-G019-2025-435632.33447265625,731,01,01
MBS-7310101-dgsg-G040-2025-435632.3391113281,731,01,01
MBS-7310101-dgsg-G007-2025-435632.3425292969,731,01,01
MBS-7310101-dgsg-G099-2025-435632.34619140625,731,01,01
MBS-7310101-dgsg-G061-2025-435632.3498535156,731,01,01
MBS-7310101-dgsg-G062-2025-435632.3532714844,731,01,01
MBS-7310101C-dgsg-G010-2025-435893.2473144531,731,01,01
MBS-7310101C-dgsg-G034-2025-435893.2668457031,731,01,01
MBS-7310101C-dgsg-G019-2025-435893.2722167969,731,01,01
MBS-7310101C-dgsg-G040-2025-435893.2766113281,731,01,01
MBS-7310101C-dgsg-G007-2025-435893.2800292969,731,01,01
MBS-7310101C-dgsg-G054-2025-435893.28369140625,731,01,01
MBS-7310301-dgsg-G034-2025-436042.69384765625,731,03,01
MBS-7310301-dgsg-A000-2025-436042.7263183594,731,03,01
MBS-7310301-dgsg-G030-2025-436042.73046875,731,03,01
MBS-7310401-dgsg-G034-2025-436172.85009765625,731,04,01
MBS-7310401-dgsg-A000-2025-436172.88916015625,731,04,01
MBS-7310401-dgsg-G030-2025-436172.89208984375,731,04,01
MBS-7310620-dgsg-G034-2025-436316.37060546875,731,06,20
MBS-7310620-dgsg-A000-2025-436316.40478515625,731,06,20
MBS-7310620-dgsg-G030-2025-436316.408203125,731,06,20
MBS-7340101-dgsg-G001-2025-436470.3505859375,734,01,01
MBS-7340101-dgsg-G010-2025-436470.3645019531,734,01,01
MBS-7340101-dgsg-G027-2025-436470.36767578125,734,01,01
MBS-7340101-dgsg-G012-2025-436470.37255859375,734,01,01
MBS-7340101-dgsg-G034-2025-436470.37451171875,734,01,01
MBS-7340101-dgsg-G019-2025-436470.3767089844,734,01,01
MBS-7340101-dgsg-G031-2025-436470.3791503906,734,01,01
MBS-7340101-dgsg-G007-2025-436470.3815917969,734,01,01
MBS-7340101-dgsg-G061-2025-436470.3837890625,734,01,01
MBS-7340101C-dgsg-G010-2025-436613.8942871094,734,01,01
MBS-7340101C-dgsg-G027-2025-436613.9138183594,734,01,01
MBS-7340101C-dgsg-G034-2025-436613.9191894531,734,01,01
MBS-7340101C-dgsg-G019-2025-436613.9228515625,734,01,01
MBS-7340101C-dgsg-G040-2025-436613.9267578125,734,01,01
MBS-7340101C-dgsg-G007-2025-436613.9299316406,734,01,01
MBS-7340101C-dgsg-G054-2025-436613.93359375,734,01,01
MBS-7340101FL-dgsg-G001-2025-436765.0539550781,734,01,01
MBS-7340101FL-dgsg-G010-2025-436765.0700683594,734,01,01
MBS-7340101FL-dgsg-G027-2025-436765.0751953125,734,01,01
MBS-7340101FL-dgsg-G012-2025-436765.0871582031,734,01,01
MBS-7340101FL-dgsg-G034-2025-436765.091796875,734,01,01
MBS-7340101FL-dgsg-G019-2025-436765.09423828125,734,01,01
MBS-7340101FL-dgsg-G031-2025-436765.09765625,734,01,01
MBS-7340101FL-dgsg-G007-2025-436765.1008300781,734,01,01
MBS-7340101FL-dgsg-G061-2025-436765.11669921875,734,01,01
MBS-7340101SQ-dgsg-G001-2025-436907.2141113281,734,01,01
MBS-7340101SQ-dgsg-G010-2025-436907.2287597656,734,01,01
MBS-7340101SQ-dgsg-G027-2025-436907.2326660156,734,01,01
MBS-7340101SQ-dgsg-G012-2025-436907.2390136719,734,01,01
MBS-7340101SQ-dgsg-G034-2025-436907.2421875,734,01,01
MBS-7340101SQ-dgsg-G019-2025-436907.2451171875,734,01,01
MBS-7340101SQ-dgsg-G031-2025-436907.2482910156,734,01,01
MBS-7340101SQ-dgsg-G007-2025-436907.2512207031,734,01,01
MBS-7340101SQ-dgsg-G061-2025-436907.2541503906,734,01,01
MBS-7340101SW-dgsg-G001-2025-437039.8703613281,734,01,01
MBS-7340101SW-dgsg-G010-2025-437039.884765625,734,01,01
MBS-7340101SW-dgsg-G027-2025-437039.89111328125,734,01,01
MBS-7340101SW-dgsg-G012-2025-437039.8981933594,734,01,01
MBS-7340101SW-dgsg-G034-2025-437039.9016113281,734,01,01
MBS-7340101SW-dgsg-G019-2025-437039.904296875,734,01,01
MBS-7340101SW-dgsg-G031-2025-437039.9074707031,734,01,01
MBS-7340101SW-dgsg-G007-2025-437039.91162109375,734,01,01
MBS-7340101SW-dgsg-G061-2025-437039.9147949219,734,01,01
MBS-7340115-dgsg-G001-2025-437191.7824707031,734,01,15
MBS-7340115-dgsg-G010-2025-437191.8017578125,734,01,15
MBS-7340115-dgsg-G012-2025-437191.81201171875,734,01,15
MBS-7340115-dgsg-G034-2025-437191.81591796875,734,01,15
MBS-7340115-dgsg-G019-2025-437191.81982421875,734,01,15
MBS-7340115-dgsg-G027-2025-437191.8229980469,734,01,15
MBS-7340115-dgsg-G031-2025-437191.8273925781,734,01,15
MBS-7340115-dgsg-G007-2025-437191.83056640625,734,01,15
MBS-7340115-dgsg-G061-2025-437191.8342285156,734,01,15
MBS-7340120-dgsg-G001-2025-437333.2395019531,734,01,20
MBS-7340120-dgsg-G010-2025-437333.2578125,734,01,20
MBS-7340120-dgsg-G027-2025-437333.263671875,734,01,20
MBS-7340120-dgsg-G012-2025-437333.2712402344,734,01,20
MBS-7340120-dgsg-G034-2025-437333.27490234375,734,01,20
MBS-7340120-dgsg-G019-2025-437333.27880859375,734,01,20
MBS-7340120-dgsg-G031-2025-437333.2824707031,734,01,20
MBS-7340120-dgsg-G007-2025-437333.3000488281,734,01,20
MBS-7340120-dgsg-G061-2025-437333.30517578125,734,01,20
MBS-7340201-dgsg-G001-2025-437472.95263671875,734,02,01
MBS-7340201-dgsg-G010-2025-437472.9704589844,734,02,01
MBS-7340201-dgsg-G019-2025-437472.97607421875,734,02,01
MBS-7340201-dgsg-G031-2025-437473.02001953125,734,02,01
MBS-7340201-dgsg-G032-2025-437473.0363769531,734,02,01
MBS-7340201-dgsg-G033-2025-437473.0402832031,734,02,01
MBS-7340201-dgsg-G007-2025-437473.0439453125,734,02,01
MBS-7340201-dgsg-G099-2025-437473.04736328125,734,02,01
MBS-7340201-dgsg-G100-2025-437473.0505371094,734,02,01
MBS-7340201-dgsg-G061-2025-437473.0537109375,734,02,01
MBS-7340201-dgsg-G062-2025-437473.0573730469,734,02,01
MBS-7340201-dgsg-G063-2025-437473.060546875,734,02,01
MBS-7340201C-dgsg-G010-2025-437609.326171875,734,02,01
MBS-7340201C-dgsg-G027-2025-437609.3400878906,734,02,01
MBS-7340201C-dgsg-G034-2025-437609.3439941406,734,02,01
MBS-7340201C-dgsg-G019-2025-437609.34716796875,734,02,01
MBS-7340201C-dgsg-G040-2025-437609.3498535156,734,02,01
MBS-7340201C-dgsg-G045-2025-437609.3518066406,734,02,01
MBS-7340201C-dgsg-G046-2025-437609.3544921875,734,02,01
MBS-7340201C-dgsg-G007-2025-437609.3571777344,734,02,01
MBS-7340201C-dgsg-G054-2025-437609.359375,734,02,01
MBS-7340201C-dgsg-G055-2025-437609.36181640625,734,02,01
MBS-7340201FL-dgsg-G010-2025-437751.2763671875,734,02,01
MBS-7340201FL-dgsg-G027-2025-437751.2946777344,734,02,01
MBS-7340201FL-dgsg-G034-2025-437751.3000488281,734,02,01
MBS-7340201FL-dgsg-G019-2025-437751.30419921875,734,02,01
MBS-7340201FL-dgsg-G040-2025-437751.3083496094,734,02,01
MBS-7340201FL-dgsg-G045-2025-437751.3117675781,734,02,01
MBS-7340201FL-dgsg-G046-2025-437751.3151855469,734,02,01
MBS-7340201FL-dgsg-G007-2025-437751.3186035156,734,02,01
MBS-7340201FL-dgsg-G054-2025-437751.3220214844,734,02,01
MBS-7340201FL-dgsg-G055-2025-437751.3249511719,734,02,01
MBS-7340204-dgsg-G001-2025-437895.92236328125,734,02,04
MBS-7340204-dgsg-G010-2025-437895.9377441406,734,02,04
MBS-7340204-dgsg-G019-2025-437895.9421386719,734,02,04
MBS-7340204-dgsg-G031-2025-437895.9853515625,734,02,04
MBS-7340204-dgsg-G032-2025-437895.98779296875,734,02,04
MBS-7340204-dgsg-G033-2025-437895.98974609375,734,02,04
MBS-7340204-dgsg-G007-2025-437895.9921875,734,02,04
MBS-7340204-dgsg-G099-2025-437895.994140625,734,02,04
MBS-7340204-dgsg-G100-2025-437895.9963378906,734,02,04
MBS-7340204-dgsg-G061-2025-437895.99853515625,734,02,04
MBS-7340204-dgsg-G062-2025-437896.0009765625,734,02,04
MBS-7340204-dgsg-G063-2025-437896.0029296875,734,02,04
MBS-7340205-dgsg-G001-2025-438042.7775878906,734,02,05
MBS-7340205-dgsg-G010-2025-438042.7941894531,734,02,05
MBS-7340205-dgsg-G019-2025-438042.7998046875,734,02,05
MBS-7340205-dgsg-G031-2025-438042.8581542969,734,02,05
MBS-7340205-dgsg-G032-2025-438042.8615722656,734,02,05
MBS-7340205-dgsg-G033-2025-438042.86474609375,734,02,05
MBS-7340205-dgsg-G007-2025-438042.8681640625,734,02,05
MBS-7340205-dgsg-G099-2025-438042.87158203125,734,02,05
MBS-7340205-dgsg-G100-2025-438042.8747558594,734,02,05
MBS-7340205-dgsg-G061-2025-438042.8779296875,734,02,05
MBS-7340205-dgsg-G062-2025-438042.88134765625,734,02,05
MBS-7340205-dgsg-G063-2025-438042.8845214844,734,02,05
MBS-7340301-dgsg-G001-2025-438197.8469238281,734,03,01
MBS-7340301-dgsg-G010-2025-438197.8603515625,734,03,01
MBS-7340301-dgsg-G012-2025-438197.8662109375,734,03,01
MBS-7340301-dgsg-G034-2025-438197.8688964844,734,03,01
MBS-7340301-dgsg-G019-2025-438197.8713378906,734,03,01
MBS-7340301-dgsg-G031-2025-438197.8732910156,734,03,01
MBS-7340301-dgsg-G007-2025-438197.8759765625,734,03,01
MBS-7340301-dgsg-G061-2025-438197.8786621094,734,03,01
MBS-7340301-dgsg-G046-2025-438197.8806152344,734,03,01
MBS-7340301C-dgsg-G010-2025-438329.62744140625,734,03,01
MBS-7340301C-dgsg-G034-2025-438329.6455078125,734,03,01
MBS-7340301C-dgsg-G019-2025-438329.65087890625,734,03,01
MBS-7340301C-dgsg-G046-2025-438329.6552734375,734,03,01
MBS-7340301C-dgsg-G007-2025-438329.6584472656,734,03,01
MBS-7340301C-dgsg-G054-2025-438329.662109375,734,03,01
MBS-7340301C-dgsg-G055-2025-438329.666015625,734,03,01
MBS-7340302-dgsg-G001-2025-438462.5095214844,734,03,02
MBS-7340302-dgsg-G010-2025-438462.5246582031,734,03,02
MBS-7340302-dgsg-G012-2025-438462.5324707031,734,03,02
MBS-7340302-dgsg-G034-2025-438462.5361328125,734,03,02
MBS-7340302-dgsg-G019-2025-438462.5400390625,734,03,02
MBS-7340302-dgsg-G031-2025-438462.54345703125,734,03,02
MBS-7340302-dgsg-G007-2025-438462.54736328125,734,03,02
MBS-7340302-dgsg-G061-2025-438462.5505371094,734,03,02
MBS-7340302-dgsg-G046-2025-438462.5534667969,734,03,02
MBS-7340302C-dgsg-G010-2025-438588.42236328125,734,03,02
MBS-7340302C-dgsg-G034-2025-438588.4396972656,734,03,02
MBS-7340302C-dgsg-G019-2025-438588.4455566406,734,03,02
MBS-7340302C-dgsg-G046-2025-438588.4489746094,734,03,02
MBS-7340302C-dgsg-G007-2025-438588.4523925781,734,03,02
MBS-7340302C-dgsg-G054-2025-438588.4558105469,734,03,02
MBS-7340302C-dgsg-G055-2025-438588.458984375,734,03,02
MBS-7340403-dgsg-G001-2025-438732.1433105469,734,04,03
MBS-7340403-dgsg-G010-2025-438732.1579589844,734,04,03
MBS-7340403-dgsg-G034-2025-438732.1623535156,734,04,03
MBS-7340403-dgsg-G019-2025-438732.16552734375,734,04,03
MBS-7340403-dgsg-G040-2025-438732.1691894531,734,04,03
MBS-7340403-dgsg-G007-2025-438732.1826171875,734,04,03
MBS-7340403-dgsg-G099-2025-438732.18603515625,734,04,03
MBS-7340403-dgsg-G061-2025-438732.1892089844,734,04,03
MBS-7340403-dgsg-G062-2025-438732.1926269531,734,04,03
MBS-7340404-dgsg-G001-2025-438857.4299316406,734,04,04
MBS-7340404-dgsg-G010-2025-438857.4455566406,734,04,04
MBS-7340404-dgsg-G028-2025-438857.453125,734,04,04
MBS-7340404-dgsg-G034-2025-438857.4567871094,734,04,04
MBS-7340404-dgsg-G040-2025-438857.4609375,734,04,04
MBS-7340404-dgsg-G031-2025-438857.4645996094,734,04,04
MBS-7340404-dgsg-G007-2025-438857.4675292969,734,04,04
MBS-7340404-dgsg-G054-2025-438857.47412109375,734,04,04
MBS-7340404-dgsg-G095-2025-438857.4775390625,734,04,04
MBS-7340405-dgsg-G001-2025-438978.6911621094,734,04,05
MBS-7340405-dgsg-G010-2025-438978.7014160156,734,04,05
MBS-7340405-dgsg-G012-2025-438978.7058105469,734,04,05
MBS-7340405-dgsg-G034-2025-438978.70751953125,734,04,05
MBS-7340405-dgsg-G019-2025-438978.7092285156,734,04,05
MBS-7340405-dgsg-G031-2025-438978.7109375,734,04,05
MBS-7340405-dgsg-G007-2025-438978.7126464844,734,04,05
MBS-7340405-dgsg-G061-2025-438978.7141113281,734,04,05
MBS-7380101-dgsg-G001-2025-439117.2976074219,738,01,01
MBS-7380101-dgsg-G010-2025-439117.3134765625,738,01,01
MBS-7380101-dgsg-G028-2025-439117.31787109375,738,01,01
MBS-7380101-dgsg-G034-2025-439117.32177734375,738,01,01
MBS-7380101-dgsg-G030-2025-439117.3347167969,738,01,01
MBS-7380107-dgsg-G001-2025-439245.08154296875,738,01,07
MBS-7380107-dgsg-G010-2025-439245.099609375,738,01,07
MBS-7380107-dgsg-G028-2025-439245.1047363281,738,01,07
MBS-7380107-dgsg-G034-2025-439245.109375,738,01,07
MBS-7380107-dgsg-G030-2025-439245.1428222656,738,01,07
MBS-7380107C-dgsg-G010-2025-439373.9572753906,738,01,07
MBS-7380107C-dgsg-G034-2025-439373.97509765625,738,01,07
MBS-7380107C-dgsg-G040-2025-439374.01025390625,738,01,07
MBS-7380107C-dgsg-G046-2025-439374.0158691406,738,01,07
MBS-7420201-dgsg-G001-2025-439504.123046875,742,02,01
MBS-7420201-dgsg-G011-2025-439504.1403808594,742,02,01
MBS-7420201-dgsg-G027-2025-439504.14599609375,742,02,01
MBS-7420201-dgsg-G019-2025-439504.1506347656,742,02,01
MBS-7420201-dgsg-G061-2025-439504.154296875,742,02,01
MBS-7420201-dgsg-G062-2025-439504.15771484375,742,02,01
MBS-7420201-dgsg-G063-2025-439504.1613769531,742,02,01
MBS-7420201-dgsg-G095-2025-439504.1650390625,742,02,01
MBS-7420201-dgsg-G096-2025-439504.16845703125,742,02,01
MBS-7420201C-dgsg-G001-2025-439674.60546875,742,02,01
MBS-7420201C-dgsg-G011-2025-439674.6201171875,742,02,01
MBS-7420201C-dgsg-G027-2025-439674.6247558594,742,02,01
MBS-7420201C-dgsg-G019-2025-439674.6281738281,742,02,01
MBS-7420201C-dgsg-G061-2025-439674.63134765625,742,02,01
MBS-7420201C-dgsg-G062-2025-439674.634765625,742,02,01
MBS-7420201C-dgsg-G063-2025-439674.6379394531,742,02,01
MBS-7420201C-dgsg-G054-2025-439674.640625,742,02,01
MBS-7420201C-dgsg-G055-2025-439674.6435546875,742,02,01
MBS-7420201C-dgsg-G095-2025-439674.646484375,742,02,01
MBS-7460108-dgsg-G001-2025-439856.8369140625,746,01,08
MBS-7460108-dgsg-G010-2025-439856.8544921875,746,01,08
MBS-7460108-dgsg-G012-2025-439856.8640136719,746,01,08
MBS-7460108-dgsg-G034-2025-439856.8674316406,746,01,08
MBS-7460108-dgsg-G019-2025-439856.87060546875,746,01,08
MBS-7460108-dgsg-G031-2025-439856.8740234375,746,01,08
MBS-7460108-dgsg-G007-2025-439856.87744140625,746,01,08
MBS-7460108-dgsg-G061-2025-439856.8811035156,746,01,08
MBS-7480101-dgsg-G001-2025-439990.5205078125,748,01,01
MBS-7480101-dgsg-G010-2025-439990.5361328125,748,01,01
MBS-7480101-dgsg-G012-2025-439990.54443359375,748,01,01
MBS-7480101-dgsg-G034-2025-439990.54833984375,748,01,01
MBS-7480101-dgsg-G019-2025-439990.55126953125,748,01,01
MBS-7480101-dgsg-G031-2025-439990.5544433594,748,01,01
MBS-7480101-dgsg-G007-2025-439990.5568847656,748,01,01
MBS-7480101-dgsg-G061-2025-439990.56005859375,748,01,01
MBS-7480103-dgsg-G001-2025-440215.86328125,748,01,03
MBS-7480103-dgsg-G010-2025-440215.87939453125,748,01,03
MBS-7480103-dgsg-G012-2025-440215.8879394531,748,01,03
MBS-7480103-dgsg-G034-2025-440215.8913574219,748,01,03
MBS-7480103-dgsg-G019-2025-440215.8947753906,748,01,03
MBS-7480103-dgsg-G031-2025-440215.8981933594,748,01,03
MBS-7480103-dgsg-G007-2025-440215.90087890625,748,01,03
MBS-7480103-dgsg-G061-2025-440215.9045410156,748,01,03
MBS-7480107-dgsg-G001-2025-440348.13623046875,748,01,07
MBS-7480107-dgsg-G010-2025-440348.1540527344,748,01,07
MBS-7480107-dgsg-G012-2025-440348.16357421875,748,01,07
MBS-7480107-dgsg-G034-2025-440348.1677246094,748,01,07
MBS-7480107-dgsg-G019-2025-440348.17138671875,748,01,07
MBS-7480107-dgsg-G031-2025-440348.1750488281,748,01,07
MBS-7480107-dgsg-G007-2025-440348.17822265625,748,01,07
MBS-7480107-dgsg-G061-2025-440348.18212890625,748,01,07
MBS-7480201-dgsg-G001-2025-440474.4177246094,748,02,01
MBS-7480201-dgsg-G010-2025-440474.4353027344,748,02,01
MBS-7480201-dgsg-G012-2025-440474.4450683594,748,02,01
MBS-7480201-dgsg-G034-2025-440474.44873046875,748,02,01
MBS-7480201-dgsg-G019-2025-440474.4523925781,748,02,01
MBS-7480201-dgsg-G031-2025-440474.4560546875,748,02,01
MBS-7480201-dgsg-G007-2025-440474.45947265625,748,02,01
MBS-7480201-dgsg-G061-2025-440474.46337890625,748,02,01
MBS-7480201C-dgsg-G010-2025-440594.9973144531,748,02,01
MBS-7480201C-dgsg-G027-2025-440595.013671875,748,02,01
MBS-7480201C-dgsg-G034-2025-440595.01904296875,748,02,01
MBS-7480201C-dgsg-G019-2025-440595.0231933594,748,02,01
MBS-7480201C-dgsg-G007-2025-440595.0266113281,748,02,01
MBS-7480201C-dgsg-G054-2025-440595.02978515625,748,02,01
MBS-7480201C-dgsg-G055-2025-440595.033203125,748,02,01
MBS-7510102-dgsg-G001-2025-440706.0966796875,751,01,02
MBS-7510102-dgsg-G010-2025-440706.1115722656,751,01,02
MBS-7510102-dgsg-G019-2025-440706.11669921875,751,01,02
MBS-7510102-dgsg-G007-2025-440706.1208496094,751,01,02
MBS-7510102-dgsg-G099-2025-440706.125,751,01,02
MBS-7510102-dgsg-G061-2025-440706.12841796875,751,01,02
MBS-7510102-dgsg-G062-2025-440706.1320800781,751,01,02
MBS-7510102-dgsg-G054-2025-440706.1376953125,751,01,02
MBS-7510102-dgsg-G095-2025-440706.14111328125,751,01,02
MBS-7510102C-dgsg-G001-2025-440820.66796875,751,01,02
MBS-7510102C-dgsg-G010-2025-440820.6828613281,751,01,02
MBS-7510102C-dgsg-G019-2025-440820.68701171875,751,01,02
MBS-7510102C-dgsg-G007-2025-440820.6906738281,751,01,02
MBS-7510102C-dgsg-G099-2025-440820.6943359375,751,01,02
MBS-7510102C-dgsg-G061-2025-440820.7099609375,751,01,02
MBS-7510102C-dgsg-G062-2025-440820.71337890625,751,01,02
MBS-7510102C-dgsg-G054-2025-440820.7189941406,751,01,02
MBS-7510102C-dgsg-G095-2025-440820.7216796875,751,01,02
MBS-7510605-dgsg-G001-2025-440931.4987792969,751,06,05
MBS-7510605-dgsg-G010-2025-440931.5129394531,751,06,05
MBS-7510605-dgsg-G034-2025-440931.517578125,751,06,05
MBS-7510605-dgsg-G019-2025-440931.5212402344,751,06,05
MBS-7510605-dgsg-G045-2025-440931.52490234375,751,06,05
MBS-7510605-dgsg-G007-2025-440931.5283203125,751,06,05
MBS-7510605-dgsg-G061-2025-440931.5314941406,751,06,05
MBS-7510605-dgsg-G042-2025-440931.53466796875,751,06,05
MBS-7510605-dgsg-G054-2025-440931.5402832031,751,06,05
MBS-7510605-dgsg-G095-2025-440931.55517578125,751,06,05
MBS-7540101-dgsg-G001-2025-441047.6220703125,754,01,01
MBS-7540101-dgsg-G010-2025-441047.6374511719,754,01,01
MBS-7540101-dgsg-G011-2025-441047.64306640625,754,01,01
MBS-7540101-dgsg-G027-2025-441047.64697265625,754,01,01
MBS-7540101-dgsg-G019-2025-441047.65087890625,754,01,01
MBS-7580302-dgsg-G001-2025-441165.45068359375,758,03,02
MBS-7580302-dgsg-G010-2025-441165.4660644531,758,03,02
MBS-7580302-dgsg-G019-2025-441165.47119140625,758,03,02
MBS-7580302-dgsg-G007-2025-441165.474609375,758,03,02
MBS-7580302-dgsg-G099-2025-441165.47802734375,758,03,02
MBS-7580302-dgsg-G061-2025-441165.48095703125,758,03,02
MBS-7580302-dgsg-G062-2025-441165.4841308594,758,03,02
MBS-7580302-dgsg-G054-2025-441165.4904785156,758,03,02
MBS-7580302-dgsg-G095-2025-441165.49365234375,758,03,02
MBS-7760101-dgsg-G034-2025-441294.7946777344,776,01,01
MBS-7760101-dgsg-A000-2025-441294.8278808594,776,01,01
MBS-7760101-dgsg-G030-2025-441294.8310546875,776,01,01
MBS-7810101-dgsg-G001-2025-441439.2307128906,781,01,01
MBS-7810101-dgsg-G010-2025-441439.24560546875,781,01,01
MBS-7810101-dgsg-G028-2025-441439.2507324219,781,01,01
MBS-7810101-dgsg-G034-2025-441439.25439453125,781,01,01
MBS-7810101-dgsg-G040-2025-441439.25732421875,781,01,01
MBS-7810101-dgsg-G045-2025-441439.2604980469,781,01,01
MBS-7810101-dgsg-G007-2025-441439.263671875,781,01,01
MBS-7810101-dgsg-G054-2025-441439.2705078125,781,01,01
MBS-7810101-dgsg-G095-2025-441439.27392578125,781,01,01
MBS-7220201-ccqt-A000-2025-441618.0642089844,722,02,01
MBS-7220201C-ccqt-A000-2025-441758.6376953125,722,02,01
MBS-7220201FL-ccqt-A000-2025-441893.3095703125,722,02,01
MBS-7220204-ccqt-A000-2025-442029.5686035156,722,02,04
MBS-7220204C-ccqt-A000-2025-442150.482421875,722,02,04
MBS-7220209-ccqt-A000-2025-442278.986328125,722,02,09
MBS-7220209C-ccqt-A000-2025-442418.2060546875,722,02,09
MBS-7220210-ccqt-A000-2025-442559.1208496094,722,02,10
MBS-7310101-ccqt-A000-2025-442693.8515625,731,01,01
MBS-7310101C-ccqt-A000-2025-442835.6396484375,731,01,01
MBS-7310301-ccqt-A000-2025-442968.3994140625,731,03,01
MBS-7310401-ccqt-A000-2025-443101.0078125,731,04,01
MBS-7310620-ccqt-A000-2025-443217.5832519531,731,06,20
MBS-7340101-ccqt-A000-2025-443335.6853027344,734,01,01
MBS-7340101C-ccqt-A000-2025-443463.6745605469,734,01,01
MBS-7340101FL-ccqt-A000-2025-443624.74072265625,734,01,01
MBS-7340101SQ-ccqt-A000-2025-443763.2587890625,734,01,01
MBS-7340101SW-ccqt-A000-2025-443894.6682128906,734,01,01
MBS-7340115-ccqt-A000-2025-444021.0681152344,734,01,15
MBS-7340120-ccqt-A000-2025-444128.97021484375,734,01,20
MBS-7340201-ccqt-A000-2025-444275.9267578125,734,02,01
MBS-7340201C-ccqt-A000-2025-444426.71533203125,734,02,01
MBS-7340201FL-ccqt-A000-2025-444556.6091308594,734,02,01
MBS-7340204-ccqt-A000-2025-444710.12890625,734,02,04
MBS-7340205-ccqt-A000-2025-444859.25732421875,734,02,05
MBS-7340301-ccqt-A000-2025-445033.3308105469,734,03,01
MBS-7340301C-ccqt-A000-2025-445162.0771484375,734,03,01
MBS-7340302-ccqt-A000-2025-445301.66015625,734,03,02
MBS-7340302C-ccqt-A000-2025-445456.2839355469,734,03,02
MBS-7340403-ccqt-A000-2025-445608.7282714844,734,04,03
MBS-7340404-ccqt-A000-2025-445771.5322265625,734,04,04
MBS-7340405-ccqt-A000-2025-445922.2819824219,734,04,05
MBS-7380101-ccqt-A000-2025-446058.0344238281,738,01,01
MBS-7380107-ccqt-A000-2025-446200.9020996094,738,01,07
MBS-7380107C-ccqt-A000-2025-446322.9294433594,738,01,07
MBS-7420201-ccqt-A000-2025-446453.91943359375,742,02,01
MBS-7420201C-ccqt-A000-2025-446602.58154296875,742,02,01
MBS-7460108-ccqt-A000-2025-446742.8840332031,746,01,08
MBS-7480101-ccqt-A000-2025-446871.2019042969,748,01,01
MBS-7480101C-ccqt-A000-2025-446995.3759765625,748,01,01
MBS-7480103-ccqt-A000-2025-447100.5007324219,748,01,03
MBS-7480107-ccqt-A000-2025-447221.6640625,748,01,07
MBS-7480201-ccqt-A000-2025-447340.06494140625,748,02,01
MBS-7480201C-ccqt-A000-2025-447454.107421875,748,02,01
